SetID,Number,Variant,Theme,Subtheme,Year,Name,Pieces,Price,ImageURL,OwnedBy,WantedBy,Rating
2119,4456,1,Sports,Football,2002,Doctor,5,,https://images.brickset.com/sets/images/4456-1.jpg,103,233,
2120,4457,1,Sports,Football,2002,TV Cameraman,4,,https://images.brickset.com/sets/images/4457-1.jpg,104,254,
2121,4458,1,Sports,Football,2002,TV Camera,11,,https://images.brickset.com/sets/images/4458-1.jpg,98,254,
2122,4459,1,Sports,Football,2002,PK Kicker,4,,https://images.brickset.com/sets/images/4459-1.jpg,83,179,
2123,4460,1,Sports,Football,2002,Goal,7,,https://images.brickset.com/sets/images/4460-1.jpg,95,189,
2124,4461,1,Sports,Football,2002,Bench,7,,https://images.brickset.com/sets/images/4461-1.jpg,87,208,
2125,4462,1,Sports,Football,2002,Hotdog Trolley,19,,https://images.brickset.com/sets/images/4462-1.jpg,109,262,
2126,4463,1,Sports,Football,2002,Light,16,,https://images.brickset.com/sets/images/4463-1.jpg,97,210,
1992,4166,1,Mickey Mouse,,2000,Mickey's Car Garage,88,20,https://images.brickset.com/sets/images/4166-1.jpg,225,126,
1993,4167,1,Mickey Mouse,,2000,Mickey's Mansion,119,40,https://images.brickset.com/sets/images/4167-1.jpg,141,150,
1994,4169,1,Freestyle,,1997,"Freestyle Gift Item, 3+",,,https://images.brickset.com/sets/images/4169-1.jpg,18,29,
1968,4131,1,Freestyle,,1995,"Freestyle Building Set, 3+",71,4,https://images.brickset.com/sets/images/4131-1.jpg,112,27,
1969,4132,1,Freestyle,,1995,3+ Tote Pack,111,,https://images.brickset.com/sets/images/4132-1.jpg,62,26,
1970,4133,1,Freestyle,,1995,"Freestyle Bucket, 3+",135,16.5,https://images.brickset.com/sets/images/4133-1.jpg,91,27,
1971,4134,1,Freestyle,,1995,"Freestyle Bucket, 3+",252,20,https://images.brickset.com/sets/images/4134-1.jpg,49,26,
1972,4135,1,Freestyle,,1996,"Freestyle Canister, 3+",121,10,https://images.brickset.com/sets/images/4135-1.jpg,47,27,
1986,4153,1,Freestyle,,1995,"Freestyle Playcase (L), 5+",687,38,https://images.brickset.com/sets/images/4153-1.jpg,105,49,
1987,4161,1,Freestyle,,1995,"Girl's Freestyle Suitcase, 6+",283,20,https://images.brickset.com/sets/images/4161-1.jpg,74,45,
1988,4162,1,Freestyle,,1995,"Freestyle Multibox, 6+",592,25,https://images.brickset.com/sets/images/4162-1.jpg,109,42,
1989,4163,1,Freestyle,,1995,"Electric Freestyle Set, 6+",349,45,https://images.brickset.com/sets/images/4163-1.jpg,121,42,
1965,4121,1,Creator,,2001,All Kinds of Animals,171,20,https://images.brickset.com/sets/images/4121-1.jpg,56,57,
1966,4122,1,Basic,,2000,"Basic Building Set, 4+",201,,https://images.brickset.com/sets/images/4122-1.jpg,43,29,
1962,4118,1,Creator,,2001,"Buildings, Mansions and Shops",361,30,https://images.brickset.com/sets/images/4118-1.jpg,46,77,
1963,4119,1,Creator,,2001,Regular and Transparent Bricks,234,15,https://images.brickset.com/sets/images/4119-1.jpg,178,50,
1960,4116,1,Creator,,2001,Animal Adventures Bucket,209,10,https://images.brickset.com/sets/images/4116-1.jpg,221,79,
1952,4106,1,Creator,,2002,Creator Bucket,500,10,https://images.brickset.com/sets/images/4106-1.jpg,130,47,
1974,4139,1,Freestyle,,1997,"Freestyle Bucket, 3+",249,23,https://images.brickset.com/sets/images/4139-1.jpg,72,32,
1975,4142,1,Freestyle,,1995,"Freestyle Building Set, 4+",98,8,https://images.brickset.com/sets/images/4142-1.jpg,62,25,
1976,4143,1,Freestyle,,1995,"Freestyle Building Set, 4+",196,,https://images.brickset.com/sets/images/4143-1.jpg,29,23,
1978,4145,1,Freestyle,,1995,"Freestyle Playcase (M), 4+",249,,https://images.brickset.com/sets/images/4145-1.jpg,79,26,
1980,4147,1,Freestyle,,1996,"Freestyle Canister, 4+",187,15.5,https://images.brickset.com/sets/images/4147-1.jpg,29,25,
1931,4082,1,Explore,Imagination,2002,Brick Bucket Small,45,,https://images.brickset.com/sets/images/4082-1.jpg,15,16,
1934,4085,1,Explore,Imagination,2002,Brick Bucket Large,90,10,https://images.brickset.com/sets/images/4085-1.jpg,51,20,
1935,4087,1,Explore,Imagination,2002,"Basic Flexible Bucket, Large",90,,https://images.brickset.com/sets/images/4087-1.jpg,12,18,
1936,4088,1,Explore,Imagination,2002,Clown Bucket,90,,https://images.brickset.com/sets/images/4088-1.jpg,6,20,
1937,4089,1,Explore,Imagination,2002,Orange Bucket XL,90,,https://images.brickset.com/sets/images/4089-1.jpg,10,20,
1925,4075,1,Studios,,2001,Tree 2,13,,https://images.brickset.com/sets/images/4075-1.jpg,92,308,
1927,4077,1,Studios,,2001,Plesiosaur,13,,https://images.brickset.com/sets/images/4077-1.jpg,85,327,
1929,4079,1,Studios,,2001,Mini Rex,4,,https://images.brickset.com/sets/images/4079-1.jpg,87,365,
1958,4113,1,Creator,,2001,Brick Adventures Bucket,124,,https://images.brickset.com/sets/images/4113-1.jpg,172,58,
2517,5124,1,Service Packs,,1994,Wheels and Bearings,28,3.5,https://images.brickset.com/sets/images/5124-1.jpg,17,43,
2518,5125,1,Service Packs,Town,1995,Space Port Accessories (Launch Command Accessories),31,3,https://images.brickset.com/sets/images/5125-1.jpg,63,74,
2519,5126,1,Service Packs,,1995,Crane and Digger Accessories,18,3.5,https://images.brickset.com/sets/images/5126-1.jpg,45,77,
2520,5127,1,Service Packs,,1995,Antennas and Control Sticks,37,3,https://images.brickset.com/sets/images/5127-1.jpg,38,61,
2521,5128,1,Service Packs,,1996,"Transparent Plates, Bricks, Toolholders",80,3.5,https://images.brickset.com/sets/images/5128-1.jpg,44,60,
2522,5129,1,Service Packs,Space,1996,Space Accessories (Exploriens),25,4.25,https://images.brickset.com/sets/images/5129-1.jpg,40,88,
2524,5131,1,Service Packs,,1996,"Hinges, Couplings, Turntables",27,3.5,https://images.brickset.com/sets/images/5131-1.jpg,26,57,
2526,5133,1,Service Packs,Town,1996,Town Accessories,47,3,https://images.brickset.com/sets/images/5133-1.jpg,127,111,
2527,5134,1,Service Packs,Pirates,1995,Pirate Cannons with Wheels,28,,https://images.brickset.com/sets/images/5134-1.jpg,54,93,
2512,5118,1,Service Packs,Technic,1991,Flex System Elements,35,,https://images.brickset.com/sets/images/5118-1.jpg,41,58,
2513,5119,1,Service Packs,,1993,Micro Motor 9V,4,10,https://images.brickset.com/sets/images/5119-1.jpg,123,77,
2514,5120,1,Service Packs,Technic,1993,Polarity Reversal Switch for 8082 (9V),3,5.5,https://images.brickset.com/sets/images/5120-1.jpg,82,57,
2515,5121,1,Service Packs,,1994,Decorated Elements,29,4.25,https://images.brickset.com/sets/images/5121-1.jpg,69,96,
2410,5021,1,Service Packs,Primo,1999,Primo Wagons,2,,https://images.brickset.com/sets/images/5021-1.jpg,13,23,
2468,5076,1,Service Packs,,1990,Plates 2 x 8 White,6,,https://images.brickset.com/sets/images/5076-1.jpg,16,35,
2469,5077,1,Service Packs,Trains,1989,Sliding Gates and Rails,6,,https://images.brickset.com/sets/images/5077-1.jpg,30,55,
2452,5061,1,Service Packs,Trains,1987,Train Connector Leads 25 and 75 cm,6,3.5,https://images.brickset.com/sets/images/5061-1.jpg,43,51,
2453,5062,1,Service Packs,Trains,1987,Shunting Trip Posts and Signal 4.5V,4,,https://images.brickset.com/sets/images/5062-1.jpg,50,59,
2454,5063,1,Service Packs,Trains,1987,Power Supply Rail for 12V Trains,1,,https://images.brickset.com/sets/images/5063-1.jpg,44,52,
2455,5064,1,Service Packs,Trains,1987,Locomotive Wheels for Battery Train,8,,https://images.brickset.com/sets/images/5064-1.jpg,25,51,
2456,5065,1,Service Packs,Trains,1987,Two-Way Plugs and Cable 3.0 m,11,,https://images.brickset.com/sets/images/5065-1.jpg,34,60,
2457,5066,1,Service Packs,Trains,1987,Buffer Sets and Couplings,6,,https://images.brickset.com/sets/images/5066-1.jpg,42,67,
2458,5067,1,Service Packs,Trains,1987,Rubber Wheel Rims,8,,https://images.brickset.com/sets/images/5067-1.jpg,49,64,
2459,5068,1,Service Packs,Trains,1987,Locomotive Base Plate with Couplings (Motor Frame),5,,https://images.brickset.com/sets/images/5068-1.jpg,39,58,
2460,5069,1,Service Packs,,1987,2 Lighting Bricks 12V,2,,https://images.brickset.com/sets/images/5069-1.jpg,47,49,
2461,507,1,Basic,,1987,"Basic Building Set, 5+",60,,https://images.brickset.com/sets/images/507-1.jpg,78,46,
2462,5070,1,Service Packs,,1987,"Wheel Sets Small, Black",2,,https://images.brickset.com/sets/images/5070-1.jpg,30,41,
2463,5071,1,Service Packs,,1987,"Wheel Sets Large, Red",2,,https://images.brickset.com/sets/images/5071-1.jpg,26,39,
2464,5072,1,Service Packs,Trains,1987,Long Wagon or Carriage Base 6 x 28,1,,https://images.brickset.com/sets/images/5072-1.jpg,37,52,
2465,5073,1,Service Packs,Trains,1987,Light Transmitting Elements,7,,https://images.brickset.com/sets/images/5073-1.jpg,38,52,
2466,5074,1,Service Packs,Trains,1987,Bogie Plates,2,,https://images.brickset.com/sets/images/5074-1.jpg,41,56,
2551,5157,1,Service Packs,,1991,Town and Space Tools,32,3.5,https://images.brickset.com/sets/images/5157-1.jpg,39,85,
2552,5158,1,Service Packs,Town,1991,Runway T-Junction and Circle Base Plates,2,6,https://images.brickset.com/sets/images/5158-1.jpg,79,129,
2553,5159,1,Service Packs,Town,1991,Two Straight Airport Runways,2,6,https://images.brickset.com/sets/images/5159-1.jpg,84,153,
2554,5160,1,Service Packs,Aquazone,1995,Aquazone Accessories,18,3,https://images.brickset.com/sets/images/5160-1.jpg,67,123,
2555,5161,1,Service Packs,,1987,16 Inverted Slope Bricks,16,3,https://images.brickset.com/sets/images/5161-1.jpg,46,33,
2556,5162,1,Service Packs,,1987,6 Fences and 2 Gates,10,,https://images.brickset.com/sets/images/5162-1.jpg,36,54,
2557,5163,1,Service Packs,,1987,"2 Turntables 4 x 4, 2 Turntables 2 x 2",4,,https://images.brickset.com/sets/images/5163-1.jpg,31,41,
2558,5164,1,Service Packs,,1991,"Hinges, Turntables and Couplings",17,2.5,https://images.brickset.com/sets/images/5164-1.jpg,27,46,
2559,5165,1,Service Packs,,1991,"Hinges, Couplings and Tilting Bearings",31,3,https://images.brickset.com/sets/images/5165-1.jpg,44,48,
2560,5166,1,Service Packs,,1991,"Lamp Holders, Tool Holder Plates",18,,https://images.brickset.com/sets/images/5166-1.jpg,15,41,
2562,5168,1,Service Packs,,1987,Digger Bucket Assembly,4,3,https://images.brickset.com/sets/images/5168-1.jpg,43,66,
2563,5169,1,Service Packs,,1987,Crane Set Assembly,7,,https://images.brickset.com/sets/images/5169-1.jpg,71,76,
2564,5171,1,Service Packs,,1987,Decorated Elements,28,3,https://images.brickset.com/sets/images/5171-1.jpg,55,86,
2565,5172,1,Service Packs,,1987,"Round Bricks, Rocket Noses and Tails",30,3.5,https://images.brickset.com/sets/images/5172-1.jpg,46,64,
2566,5173,1,Service Packs,Space,1987,"Space Wings, Sloping Frames, Space Motors and Seats",19,2.75,https://images.brickset.com/sets/images/5173-1.jpg,43,81,
2567,5174,1,Service Packs,,1987,Wheels and Bearings (Grooved Tyres and Hubs),28,2.75,https://images.brickset.com/sets/images/5174-1.jpg,25,41,
2568,5175,1,Service Packs,Space,1987,Space Equipment,26,3.5,https://images.brickset.com/sets/images/5175-1.jpg,41,79,
2569,5176,1,Service Packs,,1987,Transparent Bricks,19,2.75,https://images.brickset.com/sets/images/5176-1.jpg,36,66,
2570,5177,1,Service Packs,,1987,Town and Space Tools,35,2.75,https://images.brickset.com/sets/images/5177-1.jpg,41,81,
2571,5178,1,Service Packs,Town,1987,Plane Accessories,23,2.75,https://images.brickset.com/sets/images/5178-1.jpg,30,62,
2572,5179,1,Service Packs,,1987,Hinges and Couplings,24,,https://images.brickset.com/sets/images/5179-1.jpg,18,55,
2573,5180,1,Service Packs,,1987,Airport T-Junction and Circle Base Plates,2,6,https://images.brickset.com/sets/images/5180-1.jpg,78,144,
2574,5181,1,Service Packs,,1987,Two Straight Airport Runways,2,6,https://images.brickset.com/sets/images/5181-1.jpg,75,128,
2575,5182,1,Service Packs,,1989,Hinges and Couplings,15,,https://images.brickset.com/sets/images/5182-1.jpg,24,46,
2576,5183,1,Service Packs,,1989,Hinges and Tilting Bearings,30,,https://images.brickset.com/sets/images/5183-1.jpg,22,43,
2577,5184,1,Service Packs,Castle,1989,Castle Elements,34,3.25,https://images.brickset.com/sets/images/5184-1.jpg,74,132,
2578,5185,1,Service Packs,Town,1990,Dustbins with Lids,8,,https://images.brickset.com/sets/images/5185-1.jpg,41,79,
2579,5186,1,Service Packs,,1989,Low Fences,10,,https://images.brickset.com/sets/images/5186-1.jpg,28,39,
2580,5187,1,Service Packs,,1989,"Bricks with Groove, Garage Panels",26,,https://images.brickset.com/sets/images/5187-1.jpg,36,65,
2581,5188,1,Service Packs,,1989,"Seats, Steering Wheels and Windscreens",10,,https://images.brickset.com/sets/images/5188-1.jpg,27,51,
2582,5189,1,Service Packs,,1989,Ladders / Stairs,16,,https://images.brickset.com/sets/images/5189-1.jpg,24,47,
2583,5190,1,Service Packs,,1989,Seats and Windscreens,7,,https://images.brickset.com/sets/images/5190-1.jpg,38,58,
2584,5191,1,Service Packs,,1990,Balloon Tyres,4,,https://images.brickset.com/sets/images/5191-1.jpg,31,35,
2471,5079,1,Service Packs,Trains,1989,Change-Over Unit 12V,1,,https://images.brickset.com/sets/images/5079-1.jpg,24,54,
2472,508,1,Basic,,1985,"Basic Building Set, 5+",66,,https://images.brickset.com/sets/images/508-1.jpg,20,43,
2473,5080,1,Service Packs,Trains,1989,Remote Control for Points 12V,1,,https://images.brickset.com/sets/images/5080-1.jpg,26,56,
2474,5081,1,Service Packs,Trains,1989,Remote Control for Signal 12V,1,,https://images.brickset.com/sets/images/5081-1.jpg,33,56,
2475,5082,1,Service Packs,Trains,1989,Flashlight Unit 12V,1,,https://images.brickset.com/sets/images/5082-1.jpg,22,56,
2476,5083,1,Service Packs,Trains,1989,Remote Control for Crossing 12V,1,,https://images.brickset.com/sets/images/5083-1.jpg,31,59,
2477,5084,1,Service Packs,Trains,1989,Lighting Bricks 12V for Signals,1,,https://images.brickset.com/sets/images/5084-1.jpg,24,60,
2478,5085,1,Service Packs,Trains,1989,Insulating Track Plus Socket 12V (Isolating Rail),1,,https://images.brickset.com/sets/images/5085-1.jpg,20,50,
2479,5087,1,Service Packs,Toolo,1996,Duplo Toolo Wrench,1,2.75,https://images.brickset.com/sets/images/5087-1.jpg,9,27,
2480,5088,1,Service Packs,Duplo,1995,Duplo Long Beams 2 x 8 Red and Yellow,4,,https://images.brickset.com/sets/images/5088-1.jpg,9,22,
2481,5089,1,Service Packs,Duplo,1996,"Duplo Family, African American",5,12,https://images.brickset.com/sets/images/5089-1.jpg,5,47,
2482,5090,1,Service Packs,Duplo,1996,"Duplo Family, Asian",5,12,https://images.brickset.com/sets/images/5090-1.jpg,6,44,
2483,5091,1,Service Packs,Duplo,1996,"Duplo Family, Hispanic",5,12,https://images.brickset.com/sets/images/5091-1.jpg,5,41,
2484,5092,1,Service Packs,Duplo,1994,Two Duplo Sleeping Bags,2,,https://images.brickset.com/sets/images/5092-1.jpg,7,26,
2485,5093,1,Service Packs,Duplo,1993,Duplo Battery Train with Polarity Switch,5,,https://images.brickset.com/sets/images/5093-1.jpg,16,29,
2486,5094,1,Service Packs,Duplo,1994,Duplo Window and Shower Curtains,3,,https://images.brickset.com/sets/images/5094-1.jpg,11,24,
2487,5095,1,Service Packs,Duplo,1989,Duplo Fences,5,,https://images.brickset.com/sets/images/5095-1.jpg,12,26,
2488,5096,1,Service Packs,Duplo,1989,Duplo Millstone and Millwing,2,,https://images.brickset.com/sets/images/5096-1.jpg,9,25,
2489,5097,1,Service Packs,Duplo,1992,Duplo Sleeping Bags,3,,https://images.brickset.com/sets/images/5097-1.jpg,9,26,
2490,5098,1,Service Packs,Toolo,1992,Duplo Toolo Screwdriver,1,2.75,https://images.brickset.com/sets/images/5098-1.jpg,20,30,
2491,5099,1,Service Packs,Technic,1991,Pneumatic Valves,1,2.25,https://images.brickset.com/sets/images/5099-1.jpg,60,49,
2493,510,1,Basic,,1985,"Basic Building Set, 5+",98,,https://images.brickset.com/sets/images/510-1.jpg,412,54,
2494,5100,1,Service Packs,,1987,Battery Box (Tube) 4.5V,1,8,https://images.brickset.com/sets/images/5100-1.jpg,105,43,
2495,5101,1,Service Packs,,1987,Motor 4.5V,1,12.5,https://images.brickset.com/sets/images/5101-1.jpg,95,48,
2496,5102,1,Service Packs,Technic,1987,Pneumatic Tube Black and Grey 60 and 100 cm,2,2,https://images.brickset.com/sets/images/5102-1.jpg,31,52,
2497,5103,1,Service Packs,Technic,1987,Pneumatic Spring Cylinder 48 mm Red,1,2,https://images.brickset.com/sets/images/5103-1.jpg,23,57,
2498,5104,1,Service Packs,Technic,1987,Pneumatic Piston Cylinder 48 mm Yellow,1,2,https://images.brickset.com/sets/images/5104-1.jpg,26,60,
2499,5105,1,Service Packs,Technic,1987,Pneumatic Piston Cylinder 64 mm Yellow,1,2.5,https://images.brickset.com/sets/images/5105-1.jpg,29,63,
2500,5106,1,Service Packs,Technic,1987,Two-Way Valve and Non-Return Valve,2,3.5,https://images.brickset.com/sets/images/5106-1.jpg,25,54,
2501,5107,1,Service Packs,Technic,1989,Pneumatic Pump Cylinder 48 mm,1,3.25,https://images.brickset.com/sets/images/5107-1.jpg,62,54,
2502,5108,1,Service Packs,Technic,1989,Double-Acting Pneumatic Piston Cylinder 48 mm,1,3,https://images.brickset.com/sets/images/5108-1.jpg,71,49,
2503,5109,1,Service Packs,Technic,1989,Pneumatic Tubing and T-Junctions,6,3.25,https://images.brickset.com/sets/images/5109-1.jpg,52,53,
2504,5110,1,Service Packs,Technic,1990,"Cross Axles, Nuts",26,10.75,https://images.brickset.com/sets/images/5110-1.jpg,21,41,
2505,5111,1,Service Packs,,1990,Plates 2 x 2 with Wire 128 cm 9V,1,4,https://images.brickset.com/sets/images/5111-1.jpg,37,37,
2506,5112,1,Service Packs,,1990,"Loading Grabs, Crane Hook",3,,https://images.brickset.com/sets/images/5112-1.jpg,21,54,
2507,5113,1,Service Packs,,1990,Propeller,1,,https://images.brickset.com/sets/images/5113-1.jpg,30,43,
2508,5114,1,Service Packs,,1991,Motor 9V,1,16,https://images.brickset.com/sets/images/5114-1.jpg,91,45,
2509,5115,1,Service Packs,,1991,Battery Box 9V,1,11,https://images.brickset.com/sets/images/5115-1.jpg,103,43,
2510,5116,1,Service Packs,Technic,1992,Pneumatic Piston Cylinder 32 mm,1,3.25,https://images.brickset.com/sets/images/5116-1.jpg,44,50,
2412,5023,1,Service Packs,Duplo,1998,Duplo Farm Fences,4,,https://images.brickset.com/sets/images/5023-1.jpg,19,25,
2413,5024,1,Service Packs,Duplo,1997,"Duplo Start / Stop Rail, Single Rail, Change of Direction Switch",4,,https://images.brickset.com/sets/images/5024-1.jpg,20,27,
2414,5025,1,Service Packs,Duplo,1999,Duplo Tubes with Balls,7,,https://images.brickset.com/sets/images/5025-1.jpg,9,31,
2415,5026,1,Service Packs,Toolo,1997,"Toolo Loader, Hook and Turntable",3,5.5,https://images.brickset.com/sets/images/5026-1.jpg,5,33,
2416,5027,1,Service Packs,Duplo,1996,Duplo Start / Stop Rail Plus Straight Rail,3,,https://images.brickset.com/sets/images/5027-1.jpg,20,33,
2417,5028,1,Service Packs,Primo,1996,Duplo Primo Plate 4 x 4 Blue,1,,https://images.brickset.com/sets/images/5028-1.jpg,11,23,
2418,5029,1,Service Packs,Duplo,1996,"Duplo Family, Caucasian",5,12,https://images.brickset.com/sets/images/5029-1.jpg,23,37,
2419,503,1,Basic,,1987,"Basic Building Set, 5+",34,,https://images.brickset.com/sets/images/503-1.jpg,52,59,
2420,5030,1,Service Packs,,1993,Signs for Use with Lighting Bricks 9V,16,,https://images.brickset.com/sets/images/5030-1.jpg,49,80,
2421,5031,1,Service Packs,,1987,"2 Propellers, 3 Nose Wheels and Rotor Unit",15,,https://images.brickset.com/sets/images/5031-1.jpg,29,44,
2422,5032,1,Service Packs,Town,1987,Jack,1,,https://images.brickset.com/sets/images/5032-1.jpg,96,72,
2423,5033,1,Service Packs,,1987,Light and Sound 1 x 4 Lighting Brick and 4 Colour Globes,5,5.5,https://images.brickset.com/sets/images/5033-1.jpg,82,71,
2424,5034,1,Service Packs,,1987,Light and Sound 1 x 2 Lighting Brick and 4 Colour Globes,5,,https://images.brickset.com/sets/images/5034-1.jpg,54,68,
2425,5035,1,Service Packs,,1987,Town Siren,1,,https://images.brickset.com/sets/images/5035-1.jpg,67,55,
2426,5036,1,Service Packs,,1987,Space Siren,1,,https://images.brickset.com/sets/images/5036-1.jpg,51,57,
2427,5037,1,Service Packs,,1989,Current-Carrying Bricks 9V Assorted Sizes,9,6,https://images.brickset.com/sets/images/5037-1.jpg,82,50,
2428,5038,1,Service Packs,,1989,Battery Box 9V Electric System,1,5.5,https://images.brickset.com/sets/images/5038-1.jpg,104,54,
2429,5039,1,Service Packs,Monorail,1989,Monorail Stop / Reverse Switch,3,,https://images.brickset.com/sets/images/5039-1.jpg,56,97,
2431,5040,1,Service Packs,Monorail,1989,Monorail Motor 9 V,1,,https://images.brickset.com/sets/images/5040-1.jpg,70,104,
2432,5041,1,Service Packs,Monorail,1989,Space Track Connector Lead 9V (10 cm),1,,https://images.brickset.com/sets/images/5041-1.jpg,47,86,
2433,5042,1,Service Packs,,1991,"Space Light and Radar Plates, Disks and Cones (Transparent Lights)",50,2.5,https://images.brickset.com/sets/images/5042-1.jpg,33,61,
2434,5043,1,Service Packs,,1991,"Mini Antennas, Control Sticks and Antennas",26,2.5,https://images.brickset.com/sets/images/5043-1.jpg,34,51,
2435,5044,1,Service Packs,Town,1991,Harbour Base with Slipway,3,,https://images.brickset.com/sets/images/5044-1.jpg,112,129,
2436,5045,1,Service Packs,,1991,"Magnets, Magnet Holders",12,,https://images.brickset.com/sets/images/5045-1.jpg,20,51,
2437,5046,1,Service Packs,,1991,"Wheels, Tyres and Spring Suspension",10,,https://images.brickset.com/sets/images/5046-1.jpg,33,46,
2438,5047,1,Service Packs,,1993,"Hinges, Couplings and Turntables",27,3.5,https://images.brickset.com/sets/images/5047-1.jpg,36,54,
2439,5048,1,Service Packs,Town,1993,Town Accessories,36,,https://images.brickset.com/sets/images/5048-1.jpg,85,113,
2440,5049,1,Service Packs,,1993,Transparent Windows and Bricks,8,3.5,https://images.brickset.com/sets/images/5049-1.jpg,34,65,
2441,5050,1,Service Packs,Town,1993,Aeroplane Accessories,27,3.5,https://images.brickset.com/sets/images/5050-1.jpg,65,72,
2442,5051,1,Service Packs,,1993,"Windscreens, Seats and Steering Wheels",14,,https://images.brickset.com/sets/images/5051-1.jpg,44,63,
2443,5052,1,Service Packs,,1993,Antennas and Control Sticks,39,,https://images.brickset.com/sets/images/5052-1.jpg,57,61,
2444,5053,1,Service Packs,,1993,"Small Plates with Tool Holders, Disks and Cones (Transparent Bricks)",76,3.5,https://images.brickset.com/sets/images/5053-1.jpg,63,61,
2445,5054,1,Service Packs,,1993,Decorated Elements,28,,https://images.brickset.com/sets/images/5054-1.jpg,56,104,
2446,5055,1,Service Packs,,1993,Magnets and Magnet Holders,12,,https://images.brickset.com/sets/images/5055-1.jpg,21,49,
2447,5056,1,Service Packs,Space,1993,Space Elements,37,4.25,https://images.brickset.com/sets/images/5056-1.jpg,50,83,
2448,5057,1,Service Packs,Space,1993,Space Accessories,27,3,https://images.brickset.com/sets/images/5057-1.jpg,53,100,
2449,5058,1,Service Packs,Pirates,1993,Pirate Accessories,24,,https://images.brickset.com/sets/images/5058-1.jpg,62,143,
2450,5059,1,Service Packs,Castle,1993,Castle Accessories,30,,https://images.brickset.com/sets/images/5059-1.jpg,68,137,
2408,5017,1,Sports,Hockey,2003,Hockey Headshox,36,,https://images.brickset.com/sets/images/5017-1.jpg,68,77,
2401,5009,1,Service Packs,,1990,Building Plate 16 x 32 Yellow,1,,https://images.brickset.com/sets/images/5009-1.jpg,39,43,
2402,5010,1,Service Packs,,1990,Building Plate 16 x 32 Green,1,,https://images.brickset.com/sets/images/5010-1.jpg,110,53,
2403,5011,1,Service Packs,,1993,"Motor for Basic Set 810, 9V",1,27,https://images.brickset.com/sets/images/5011-1.jpg,44,38,
2404,5012,1,Sports,Football,2003,Soccer,15,,https://images.brickset.com/sets/images/5012-1.jpg,136,167,
2392,5000,1,Service Packs,,1987,Replacement Motor 4.5V,1,7,https://images.brickset.com/sets/images/5000-1.jpg,21,39,
2393,5001,1,Service Packs,,1987,4 Wheel Bushes for 4.5V Basic Motor,4,,https://images.brickset.com/sets/images/5001-1.jpg,16,36,
2394,5002,1,Service Packs,,1987,2 Rubber Crawler Tracks,2,,https://images.brickset.com/sets/images/5002-1.jpg,24,37,
2395,5003,1,Service Packs,,1987,2 Lighting Bricks 4.5V,2,,https://images.brickset.com/sets/images/5003-1.jpg,88,46,
2396,5004,1,Service Packs,,1987,2 Keys for Wind-Up Motor,2,,https://images.brickset.com/sets/images/5004-1.jpg,38,43,
2397,5005,1,Service Packs,,1987,Battery Box Grey 4.5V for use with Basic set 816,1,5.75,https://images.brickset.com/sets/images/5005-1.jpg,75,44,
2398,5006,1,Service Packs,,1987,Replacement 2-Piece Battery Motor Housing,2,,https://images.brickset.com/sets/images/5006-1.jpg,30,40,
2399,5007,1,Service Packs,,1989,"Basic Motor 4.5V, Motor and Gear Housing. For use with set 810",1,,https://images.brickset.com/sets/images/5007-1.jpg,50,42,
2363,4839,1,Duplo,,2000,Duplo Bucket,69,,https://images.brickset.com/sets/images/4839-1.jpg,9,16,
2336,4777,1,Duplo,Castle,2004,Knights' Castle,164,50,https://images.brickset.com/sets/images/4777-1.jpg,216,108,
2337,4779,1,Duplo,Castle,2005,Defence Tower,64,24.99,https://images.brickset.com/sets/images/4779-1.jpg,143,93,
2333,4759,1,Seasonal,Christmas,2004,3 Christmas Decorations,127,7,https://images.brickset.com/sets/images/4759-1.jpg,123,223,
2334,4775,1,Duplo,Castle,2004,Knight and Squire,19,10,https://images.brickset.com/sets/images/4775-1.jpg,140,80,
2259,4618,1,Jack Stone,,2002,Twin Rotor Cargo,41,20,https://images.brickset.com/sets/images/4618-1.jpg,253,91,
2262,4620,1,Jack Stone,,2002,AIR Operations HQ,170,70,https://images.brickset.com/sets/images/4620-1.jpg,216,103,
2267,4653,1,4 Juniors,City,2003,Dump Truck,27,10,https://images.brickset.com/sets/images/4653-1.jpg,270,98,
2283,4685,1,Duplo,LEGO Ville,2004,Fork Lift,10,8,https://images.brickset.com/sets/images/4685-1.jpg,130,63,
2284,4686,1,Duplo,LEGO Ville,2004,Little Farm,50,20,https://images.brickset.com/sets/images/4686-1.jpg,84,34,
2285,4687,1,Duplo,LEGO Ville,2004,Tractor-Trailer,8,12.99,https://images.brickset.com/sets/images/4687-1.jpg,270,45,
2286,4688,1,Duplo,LEGO Ville,2004,Team Construction,22,20,https://images.brickset.com/sets/images/4688-1.jpg,108,42,
2287,4689,1,Duplo,LEGO Ville,2004,Playhouse,60,25,https://images.brickset.com/sets/images/4689-1.jpg,56,41,
2288,4690,1,Duplo,LEGO Ville,2004,Horse Stable,29,10,https://images.brickset.com/sets/images/4690-1.jpg,51,31,
2292,4694,1,Duplo,Ferrari,2004,Ferrari F1 Racing Team,37,40,https://images.brickset.com/sets/images/4694-1.jpg,97,88,
2290,4692,1,Duplo,LEGO Ville,2004,Fire Car,2,,https://images.brickset.com/sets/images/4692-1.jpg,79,30,
2279,4680,1,Duplo,LEGO Ville,2004,Traffic Patrol,3,3,https://images.brickset.com/sets/images/4680-1.jpg,170,34,
